consumption_id,entitlement_id,cust_id,product_id,month,consumed_units,licensed_amount
U000471,E00042,C0009,P0197,2025-09-01,2371.95,1616
U000472,E00042,C0009,P0197,2025-10-01,2012.51,1616
U000473,E00042,C0009,P0197,2025-11-01,2433.85,1616
U000474,E00042,C0009,P0197,2025-12-01,2388.48,1616
U000475,E00042,C0009,P0197,2026-01-01,2196.8,1616
U000476,E00042,C0009,P0197,2026-02-01,2415.95,1616
U000477,E00042,C0009,P0197,2026-03-01,2195.8,1616
U000478,E00042,C0009,P0197,2026-04-01,2607.16,1616
U000479,E00042,C0009,P0197,2026-05-01,2130.34,1616
U000480,E00042,C0009,P0197,2026-06-01,2441.08,1616
U000481,E00043,C0010,P0088,2025-07-01,0.0,512
U000482,E00043,C0010,P0088,2025-08-01,0.0,512
U000483,E00043,C0010,P0088,2025-09-01,0.0,512
U000484,E00043,C0010,P0088,2025-10-01,0.0,512
U000485,E00043,C0010,P0088,2025-11-01,0.0,512
U000486,E00043,C0010,P0088,2025-12-01,0.0,512
U000487,E00043,C0010,P0088,2026-01-01,0.0,512
U000488,E00043,C0010,P0088,2026-02-01,0.0,512
U000489,E00043,C0010,P0088,2026-03-01,0.0,512
U000490,E00043,C0010,P0088,2026-04-01,0.0,512
U000491,E00043,C0010,P0088,2026-05-01,0.0,512
U000492,E00043,C0010,P0088,2026-06-01,0.0,512
U000493,E00044,C0010,P0291,2025-07-01,0.0,20
U000494,E00044,C0010,P0291,2025-08-01,0.0,20
U000495,E00044,C0010,P0291,2025-09-01,0.0,20
U000496,E00044,C0010,P0291,2025-10-01,0.0,20
U000497,E00044,C0010,P0291,2025-11-01,0.0,20
U000498,E00044,C0010,P0291,2025-12-01,0.0,20
U000499,E00044,C0010,P0291,2026-01-01,0.0,20
U000500,E00044,C0010,P0291,2026-02-01,0.0,20
U000501,E00044,C0010,P0291,2026-03-01,0.0,20
U000502,E00044,C0010,P0291,2026-04-01,0.0,20
U000503,E00044,C0010,P0291,2026-05-01,0.0,20
U000504,E00044,C0010,P0291,2026-06-01,0.0,20
U000505,E00045,C0010,P0246,2025-07-01,0.0,3
U000506,E00045,C0010,P0246,2025-08-01,0.0,3
U000507,E00045,C0010,P0246,2025-09-01,0.0,3
U000508,E00045,C0010,P0246,2025-10-01,0.0,3
U000509,E00045,C0010,P0246,2025-11-01,0.0,3
U000510,E00045,C0010,P0246,2025-12-01,0.0,3
U000511,E00045,C0010,P0246,2026-01-01,0.0,3
U000512,E00045,C0010,P0246,2026-02-01,0.0,3
U000513,E00045,C0010,P0246,2026-03-01,0.0,3
U000514,E00045,C0010,P0246,2026-04-01,0.0,3
U000515,E00045,C0010,P0246,2026-05-01,0.0,3
U000516,E00045,C0010,P0246,2026-06-01,0.0,3
U000517,E00046,C0010,P0134,2025-08-01,0.0,10151
U000518,E00046,C0010,P0134,2025-09-01,0.0,10151
U000519,E00046,C0010,P0134,2025-10-01,0.0,10151
U000520,E00046,C0010,P0134,2025-11-01,0.0,10151
U000521,E00046,C0010,P0134,2025-12-01,0.0,10151
U000522,E00046,C0010,P0134,2026-01-01,0.0,10151
U000523,E00046,C0010,P0134,2026-02-01,0.0,10151
U000524,E00046,C0010,P0134,2026-03-01,0.0,10151
U000525,E00046,C0010,P0134,2026-04-01,0.0,10151
U000526,E00046,C0010,P0134,2026-05-01,0.0,10151
U000527,E00046,C0010,P0134,2026-06-01,0.0,10151
U000528,E00047,C0011,P0391,2025-07-01,43.33,29
U000529,E00047,C0011,P0391,2025-08-01,42.71,29
U000530,E00047,C0011,P0391,2025-09-01,36.28,29
U000531,E00047,C0011,P0391,2025-10-01,36.83,29
U000532,E00047,C0011,P0391,2025-11-01,35.35,29
U000533,E00047,C0011,P0391,2025-12-01,36.43,29
U000534,E00047,C0011,P0391,2026-01-01,32.63,29
U000535,E00047,C0011,P0391,2026-02-01,40.65,29
U000536,E00047,C0011,P0391,2026-03-01,46.0,29
U000537,E00047,C0011,P0391,2026-04-01,38.93,29
U000538,E00047,C0011,P0391,2026-05-01,44.76,29
U000539,E00047,C0011,P0391,2026-06-01,36.29,29
U000540,E00048,C0011,P0038,2025-07-01,33.65,27
U000541,E00048,C0011,P0038,2025-08-01,36.71,27
U000542,E00048,C0011,P0038,2025-09-01,42.94,27
U000543,E00048,C0011,P0038,2025-10-01,35.12,27
U000544,E00048,C0011,P0038,2025-11-01,40.62,27
U000545,E00048,C0011,P0038,2025-12-01,39.36,27
U000546,E00048,C0011,P0038,2026-01-01,42.78,27
U000547,E00048,C0011,P0038,2026-02-01,34.17,27
U000548,E00048,C0011,P0038,2026-03-01,37.33,27
U000549,E00048,C0011,P0038,2026-04-01,35.04,27
U000550,E00048,C0011,P0038,2026-05-01,35.06,27
U000551,E00048,C0011,P0038,2026-06-01,45.41,27
U000552,E00049,C0011,P0154,2025-07-01,471.7,320
U000553,E00049,C0011,P0154,2025-08-01,450.08,320
U000554,E00049,C0011,P0154,2025-09-01,471.13,320
U000555,E00049,C0011,P0154,2025-10-01,409.35,320
U000556,E00049,C0011,P0154,2025-11-01,458.07,320
U000557,E00049,C0011,P0154,2025-12-01,428.18,320
U000558,E00049,C0011,P0154,2026-01-01,433.09,320
U000559,E00049,C0011,P0154,2026-02-01,450.17,320
U000560,E00049,C0011,P0154,2026-03-01,447.14,320
U000561,E00049,C0011,P0154,2026-04-01,427.9,320
U000562,E00049,C0011,P0154,2026-05-01,541.76,320
U000563,E00049,C0011,P0154,2026-06-01,400.92,320
U000564,E00050,C0011,P0234,2025-07-01,327.84,286
U000565,E00050,C0011,P0234,2025-08-01,331.45,286
U000566,E00050,C0011,P0234,2025-09-01,412.08,286
U000567,E00050,C0011,P0234,2025-10-01,425.64,286
U000568,E00050,C0011,P0234,2025-11-01,402.4,286
U000569,E00050,C0011,P0234,2025-12-01,413.96,286
U000570,E00050,C0011,P0234,2026-01-01,492.24,286
U000571,E00050,C0011,P0234,2026-02-01,408.19,286
U000572,E00050,C0011,P0234,2026-03-01,361.99,286
U000573,E00050,C0011,P0234,2026-04-01,409.84,286
U000574,E00050,C0011,P0234,2026-05-01,409.27,286
U000575,E00050,C0011,P0234,2026-06-01,327.01,286
U000576,E00051,C0011,P0496,2025-10-01,367.18,281
U000577,E00051,C0011,P0496,2025-11-01,425.31,281
U000578,E00051,C0011,P0496,2025-12-01,363.1,281
U000579,E00051,C0011,P0496,2026-01-01,403.64,281
U000580,E00051,C0011,P0496,2026-02-01,409.52,281
U000581,E00051,C0011,P0496,2026-03-01,412.23,281
U000582,E00051,C0011,P0496,2026-04-01,374.88,281
U000583,E00051,C0011,P0496,2026-05-01,425.97,281
U000584,E00051,C0011,P0496,2026-06-01,336.76,281
U000585,E00052,C0011,P0442,2025-07-01,767.14,561
U000586,E00052,C0011,P0442,2025-08-01,821.97,561
U000587,E00052,C0011,P0442,2025-09-01,779.71,561
U000588,E00052,C0011,P0442,2025-10-01,709.61,561
U000589,E00052,C0011,P0442,2025-11-01,754.09,561
U000590,E00052,C0011,P0442,2025-12-01,762.62,561
U000591,E00052,C0011,P0442,2026-01-01,864.74,561
U000592,E00052,C0011,P0442,2026-02-01,661.43,561
U000593,E00052,C0011,P0442,2026-03-01,768.67,561
U000594,E00052,C0011,P0442,2026-04-01,863.3,561
U000595,E00052,C0011,P0442,2026-05-01,808.63,561
U000596,E00052,C0011,P0442,2026-06-01,886.75,561
U000597,E00053,C0012,P0138,2025-07-01,7088.04,11018
U000598,E00053,C0012,P0138,2025-08-01,8475.01,11018
U000599,E00053,C0012,P0138,2025-09-01,6644.76,11018
U000600,E00053,C0012,P0138,2025-10-01,8850.84,11018
U000601,E00053,C0012,P0138,2025-11-01,9354.02,11018
U000602,E00053,C0012,P0138,2025-12-01,8121.94,11018
U000603,E00053,C0012,P0138,2026-01-01,7466.8,11018
U000604,E00053,C0012,P0138,2026-02-01,9027.93,11018
U000605,E00053,C0012,P0138,2026-03-01,6876.3,11018
U000606,E00053,C0012,P0138,2026-04-01,5895.06,11018
U000607,E00053,C0012,P0138,2026-05-01,6287.15,11018
U000608,E00053,C0012,P0138,2026-06-01,8200.64,11018
U000609,E00054,C0012,P0282,2025-07-01,8.63,15
U000610,E00054,C0012,P0282,2025-08-01,9.8,15
U000611,E00054,C0012,P0282,2025-09-01,11.61,15
U000612,E00054,C0012,P0282,2025-10-01,10.12,15
U000613,E00054,C0012,P0282,2025-11-01,8.19,15
U000614,E00054,C0012,P0282,2025-12-01,9.39,15
U000615,E00054,C0012,P0282,2026-01-01,11.17,15
U000616,E00054,C0012,P0282,2026-02-01,13.05,15
U000617,E00054,C0012,P0282,2026-03-01,14.19,15
U000618,E00054,C0012,P0282,2026-04-01,10.39,15
U000619,E00054,C0012,P0282,2026-05-01,10.78,15
U000620,E00054,C0012,P0282,2026-06-01,12.26,15
U000621,E00055,C0012,P0214,2025-07-01,17.66,29
U000622,E00055,C0012,P0214,2025-08-01,22.78,29
U000623,E00055,C0012,P0214,2025-09-01,21.71,29
U000624,E00055,C0012,P0214,2025-10-01,21.3,29
U000625,E00055,C0012,P0214,2025-11-01,22.07,29
U000626,E00055,C0012,P0214,2025-12-01,23.43,29
U000627,E00055,C0012,P0214,2026-01-01,27.49,29
U000628,E00055,C0012,P0214,2026-02-01,20.13,29
U000629,E00055,C0012,P0214,2026-03-01,18.2,29
U000630,E00055,C0012,P0214,2026-04-01,18.77,29
U000631,E00055,C0012,P0214,2026-05-01,25.28,29
U000632,E00055,C0012,P0214,2026-06-01,23.36,29
U000633,E00056,C0012,P0236,2025-07-01,28.0,29
U000634,E00056,C0012,P0236,2025-08-01,15.64,29
U000635,E00056,C0012,P0236,2025-09-01,22.32,29
U000636,E00056,C0012,P0236,2025-10-01,24.77,29
U000637,E00056,C0012,P0236,2025-11-01,14.77,29
U000638,E00056,C0012,P0236,2025-12-01,16.02,29
U000639,E00056,C0012,P0236,2026-01-01,24.72,29
U000640,E00056,C0012,P0236,2026-02-01,17.46,29
U000641,E00056,C0012,P0236,2026-03-01,24.24,29
U000642,E00056,C0012,P0236,2026-04-01,15.43,29
U000643,E00056,C0012,P0236,2026-05-01,19.5,29
U000644,E00056,C0012,P0236,2026-06-01,22.62,29
U000645,E00057,C0012,P0027,2025-10-01,788.63,1344
U000646,E00057,C0012,P0027,2025-11-01,822.52,1344
U000647,E00057,C0012,P0027,2025-12-01,1047.38,1344
U000648,E00057,C0012,P0027,2026-01-01,675.54,1344
U000649,E00057,C0012,P0027,2026-02-01,893.3,1344
U000650,E00057,C0012,P0027,2026-03-01,1004.23,1344
U000651,E00057,C0012,P0027,2026-04-01,1020.16,1344
U000652,E00057,C0012,P0027,2026-05-01,1052.79,1344
U000653,E00057,C0012,P0027,2026-06-01,978.72,1344
U000654,E00058,C0012,P0170,2025-07-01,4305.23,11950
U000655,E00058,C0012,P0170,2025-08-01,6506.07,11950
U000656,E00058,C0012,P0170,2025-09-01,7129.25,11950
U000657,E00058,C0012,P0170,2025-10-01,11195.59,11950
U000658,E00058,C0012,P0170,2025-11-01,10118.65,11950
U000659,E00058,C0012,P0170,2025-12-01,11173.99,11950
U000660,E00058,C0012,P0170,2026-01-01,9600.85,11950
U000661,E00058,C0012,P0170,2026-02-01,10508.65,11950
U000662,E00058,C0012,P0170,2026-03-01,7276.0,11950
U000663,E00058,C0012,P0170,2026-04-01,8093.73,11950
U000664,E00058,C0012,P0170,2026-05-01,7048.83,11950
U000665,E00058,C0012,P0170,2026-06-01,6909.22,11950
U000666,E00059,C0013,P0225,2025-07-01,369.69,443
U000667,E00059,C0013,P0225,2025-08-01,341.15,443
U000668,E00059,C0013,P0225,2025-09-01,300.37,443
U000669,E00059,C0013,P0225,2025-10-01,367.28,443
U000670,E00059,C0013,P0225,2025-11-01,279.12,443
U000671,E00059,C0013,P0225,2025-12-01,321.61,443
U000672,E00059,C0013,P0225,2026-01-01,225.44,443
U000673,E00059,C0013,P0225,2026-02-01,316.75,443
U000674,E00059,C0013,P0225,2026-03-01,245.36,443
U000675,E00059,C0013,P0225,2026-04-01,290.45,443
U000676,E00059,C0013,P0225,2026-05-01,355.1,443
U000677,E00059,C0013,P0225,2026-06-01,257.11,443
U000678,E00060,C0013,P0076,2025-07-01,4.78,8
U000679,E00060,C0013,P0076,2025-08-01,6.54,8
U000680,E00060,C0013,P0076,2025-09-01,6.11,8
U000681,E00060,C0013,P0076,2025-10-01,3.58,8
U000682,E00060,C0013,P0076,2025-11-01,7.1,8
U000683,E00060,C0013,P0076,2025-12-01,5.1,8
U000684,E00060,C0013,P0076,2026-01-01,4.94,8
U000685,E00060,C0013,P0076,2026-02-01,3.77,8
U000686,E00060,C0013,P0076,2026-03-01,6.13,8
U000687,E00060,C0013,P0076,2026-04-01,4.97,8
U000688,E00060,C0013,P0076,2026-05-01,5.49,8
U000689,E00060,C0013,P0076,2026-06-01,5.88,8
U000690,E00061,C0013,P0053,2025-07-01,6602.14,10766
U000691,E00061,C0013,P0053,2025-08-01,6941.85,10766
U000692,E00061,C0013,P0053,2025-09-01,7567.72,10766
U000693,E00061,C0013,P0053,2025-10-01,8045.08,10766
U000694,E00061,C0013,P0053,2025-11-01,8909.42,10766
U000695,E00061,C0013,P0053,2025-12-01,5204.92,10766
U000696,E00061,C0013,P0053,2026-01-01,8918.72,10766
U000697,E00061,C0013,P0053,2026-02-01,8419.29,10766
U000698,E00061,C0013,P0053,2026-03-01,7125.45,10766
U000699,E00061,C0013,P0053,2026-04-01,8126.59,10766
U000700,E00061,C0013,P0053,2026-05-01,7361.98,10766
U000701,E00061,C0013,P0053,2026-06-01,8251.54,10766
U000702,E00062,C0013,P0338,2025-07-01,1286.17,2662
U000703,E00062,C0013,P0338,2025-08-01,2096.86,2662
U000704,E00062,C0013,P0338,2025-09-01,1558.62,2662
U000705,E00062,C0013,P0338,2025-10-01,2182.63,2662
U000706,E00062,C0013,P0338,2025-11-01,1482.53,2662
U000707,E00062,C0013,P0338,2025-12-01,2303.62,2662
U000708,E00062,C0013,P0338,2026-01-01,2377.25,2662
U000709,E00062,C0013,P0338,2026-02-01,1714.64,2662
U000710,E00062,C0013,P0338,2026-03-01,1525.99,2662
U000711,E00062,C0013,P0338,2026-04-01,1630.03,2662
U000712,E00062,C0013,P0338,2026-05-01,2120.27,2662
U000713,E00062,C0013,P0338,2026-06-01,2333.62,2662
U000714,E00063,C0013,P0399,2025-07-01,17.01,20
U000715,E00063,C0013,P0399,2025-08-01,16.58,20
U000716,E00063,C0013,P0399,2025-09-01,12.34,20
U000717,E00063,C0013,P0399,2025-10-01,14.05,20
U000718,E00063,C0013,P0399,2025-11-01,11.71,20
U000719,E00063,C0013,P0399,2025-12-01,14.56,20
U000720,E00063,C0013,P0399,2026-01-01,16.35,20
U000721,E00063,C0013,P0399,2026-02-01,12.26,20
U000722,E00063,C0013,P0399,2026-03-01,18.14,20
U000723,E00063,C0013,P0399,2026-04-01,11.79,20
U000724,E00063,C0013,P0399,2026-05-01,15.56,20
U000725,E00063,C0013,P0399,2026-06-01,16.56,20
U000726,E00064,C0013,P0140,2025-09-01,369.67,509
U000727,E00064,C0013,P0140,2025-10-01,359.11,509
U000728,E00064,C0013,P0140,2025-11-01,365.94,509
U000729,E00064,C0013,P0140,2025-12-01,355.35,509
U000730,E00064,C0013,P0140,2026-01-01,359.83,509
U000731,E00064,C0013,P0140,2026-02-01,361.23,509
U000732,E00064,C0013,P0140,2026-03-01,282.92,509
U000733,E00064,C0013,P0140,2026-04-01,322.32,509
U000734,E00064,C0013,P0140,2026-05-01,365.32,509
U000735,E00064,C0013,P0140,2026-06-01,478.79,509
U000736,E00065,C0013,P0142,2025-07-01,3374.94,5252
U000737,E00065,C0013,P0142,2025-08-01,4150.38,5252
U000738,E00065,C0013,P0142,2025-09-01,3640.15,5252
U000739,E00065,C0013,P0142,2025-10-01,4591.54,5252
U000740,E00065,C0013,P0142,2025-11-01,4910.5,5252
U000741,E00065,C0013,P0142,2025-12-01,2836.45,5252
U000742,E00065,C0013,P0142,2026-01-01,3245.04,5252
U000743,E00065,C0013,P0142,2026-02-01,3809.47,5252
U000744,E00065,C0013,P0142,2026-03-01,2515.86,5252
U000745,E00065,C0013,P0142,2026-04-01,3560.09,5252
U000746,E00065,C0013,P0142,2026-05-01,3588.73,5252
U000747,E00065,C0013,P0142,2026-06-01,2719.27,5252
U000748,E00066,C0014,P0143,2025-07-01,0.0,598
U000749,E00066,C0014,P0143,2025-08-01,0.0,598
U000750,E00066,C0014,P0143,2025-09-01,131.56,598
U000751,E00066,C0014,P0143,2025-10-01,287.04,598
U000752,E00066,C0014,P0143,2025-11-01,368.72,598
U000753,E00066,C0014,P0143,2025-12-01,478.68,598
U000754,E00066,C0014,P0143,2026-01-01,441.98,598
U000755,E00066,C0014,P0143,2026-02-01,418.37,598
U000756,E00066,C0014,P0143,2026-03-01,463.51,598
U000757,E00066,C0014,P0143,2026-04-01,385.27,598
U000758,E00066,C0014,P0143,2026-05-01,461.54,598
U000759,E00066,C0014,P0143,2026-06-01,618.99,598
U000760,E00067,C0014,P0332,2025-07-01,0.0,23
U000761,E00067,C0014,P0332,2025-08-01,0.0,23
U000762,E00067,C0014,P0332,2025-09-01,5.06,23
U000763,E00067,C0014,P0332,2025-10-01,11.04,23
U000764,E00067,C0014,P0332,2025-11-01,11.44,23
U000765,E00067,C0014,P0332,2025-12-01,17.88,23
U000766,E00067,C0014,P0332,2026-01-01,18.22,23
U000767,E00067,C0014,P0332,2026-02-01,12.02,23
U000768,E00067,C0014,P0332,2026-03-01,15.97,23
U000769,E00067,C0014,P0332,2026-04-01,17.52,23
U000770,E00067,C0014,P0332,2026-05-01,14.44,23
U000771,E00067,C0014,P0332,2026-06-01,15.29,23
U000772,E00068,C0014,P0321,2025-07-01,0.0,424
U000773,E00068,C0014,P0321,2025-08-01,0.0,424
U000774,E00068,C0014,P0321,2025-09-01,93.28,424
U000775,E00068,C0014,P0321,2025-10-01,203.52,424
U000776,E00068,C0014,P0321,2025-11-01,218.73,424
U000777,E00068,C0014,P0321,2025-12-01,374.44,424
U000778,E00068,C0014,P0321,2026-01-01,262.37,424
U000779,E00068,C0014,P0321,2026-02-01,275.38,424
U000780,E00068,C0014,P0321,2026-03-01,370.96,424
U000781,E00068,C0014,P0321,2026-04-01,224.35,424
U000782,E00068,C0014,P0321,2026-05-01,264.83,424
U000783,E00068,C0014,P0321,2026-06-01,334.97,424
U000784,E00069,C0014,P0368,2025-07-01,0.0,273
U000785,E00069,C0014,P0368,2025-08-01,0.0,273
U000786,E00069,C0014,P0368,2025-09-01,60.06,273
U000787,E00069,C0014,P0368,2025-10-01,131.04,273
U000788,E00069,C0014,P0368,2025-11-01,153.59,273
U000789,E00069,C0014,P0368,2025-12-01,162.8,273
U000790,E00069,C0014,P0368,2026-01-01,252.43,273
U000791,E00069,C0014,P0368,2026-02-01,190.94,273
U000792,E00069,C0014,P0368,2026-03-01,240.84,273
U000793,E00069,C0014,P0368,2026-04-01,174.97,273
U000794,E00069,C0014,P0368,2026-05-01,221.13,273
U000795,E00069,C0014,P0368,2026-06-01,172.22,273
U000796,E00070,C0014,P0285,2025-07-01,0.0,68
U000797,E00070,C0014,P0285,2025-08-01,0.0,68
U000798,E00070,C0014,P0285,2025-09-01,14.96,68
U000799,E00070,C0014,P0285,2025-10-01,32.64,68
U000800,E00070,C0014,P0285,2025-11-01,45.41,68
U000801,E00070,C0014,P0285,2025-12-01,46.92,68
U000802,E00070,C0014,P0285,2026-01-01,47.03,68
U000803,E00070,C0014,P0285,2026-02-01,48.05,68
U000804,E00070,C0014,P0285,2026-03-01,45.46,68
U000805,E00070,C0014,P0285,2026-04-01,41.82,68
U000806,E00070,C0014,P0285,2026-05-01,56.62,68
U000807,E00070,C0014,P0285,2026-06-01,43.58,68
U000808,E00071,C0015,P0110,2025-07-01,307.77,448
U000809,E00071,C0015,P0110,2025-08-01,402.56,448
U000810,E00071,C0015,P0110,2025-09-01,337.04,448
U000811,E00071,C0015,P0110,2025-10-01,379.89,448
U000812,E00071,C0015,P0110,2025-11-01,308.89,448
U000813,E00071,C0015,P0110,2025-12-01,325.23,448
U000814,E00071,C0015,P0110,2026-01-01,289.45,448
U000815,E00071,C0015,P0110,2026-02-01,230.88,448
U000816,E00071,C0015,P0110,2026-03-01,266.36,448
U000817,E00071,C0015,P0110,2026-04-01,282.46,448
U000818,E00071,C0015,P0110,2026-05-01,270.93,448
U000819,E00071,C0015,P0110,2026-06-01,227.38,448
U000820,E00072,C0015,P0071,2025-07-01,2.54,4
U000821,E00072,C0015,P0071,2025-08-01,3.16,4
U000822,E00072,C0015,P0071,2025-09-01,3.71,4
U000823,E00072,C0015,P0071,2025-10-01,2.93,4
U000824,E00072,C0015,P0071,2025-11-01,2.7,4
U000825,E00072,C0015,P0071,2025-12-01,2.61,4
U000826,E00072,C0015,P0071,2026-01-01,3.42,4
U000827,E00072,C0015,P0071,2026-02-01,2.61,4
U000828,E00072,C0015,P0071,2026-03-01,3.46,4
U000829,E00072,C0015,P0071,2026-04-01,3.31,4
U000830,E00072,C0015,P0071,2026-05-01,2.95,4
U000831,E00072,C0015,P0071,2026-06-01,2.87,4
U000832,E00073,C0015,P0206,2025-07-01,18.08,27
U000833,E00073,C0015,P0206,2025-08-01,20.34,27
U000834,E00073,C0015,P0206,2025-09-01,19.92,27
U000835,E00073,C0015,P0206,2025-10-01,21.68,27
U000836,E00073,C0015,P0206,2025-11-01,13.78,27
U000837,E00073,C0015,P0206,2025-12-01,10.98,27
U000838,E00073,C0015,P0206,2026-01-01,16.33,27
U000839,E00073,C0015,P0206,2026-02-01,16.47,27
U000840,E00073,C0015,P0206,2026-03-01,24.51,27
U000841,E00073,C0015,P0206,2026-04-01,22.49,27
U000842,E00073,C0015,P0206,2026-05-01,15.58,27
U000843,E00073,C0015,P0206,2026-06-01,19.18,27
U000844,E00074,C0015,P0289,2025-10-01,1031.21,1700
U000845,E00074,C0015,P0289,2025-11-01,1528.93,1700
U000846,E00074,C0015,P0289,2025-12-01,1227.44,1700
U000847,E00074,C0015,P0289,2026-01-01,1524.76,1700
U000848,E00074,C0015,P0289,2026-02-01,1412.28,1700
U000849,E00074,C0015,P0289,2026-03-01,1126.39,1700
U000850,E00074,C0015,P0289,2026-04-01,806.38,1700
U000851,E00074,C0015,P0289,2026-05-01,1202.17,1700
U000852,E00074,C0015,P0289,2026-06-01,1340.59,1700
U000853,E00075,C0015,P0405,2025-07-01,245.68,348
U000854,E00075,C0015,P0405,2025-08-01,302.17,348
U000855,E00075,C0015,P0405,2025-09-01,323.89,348
U000856,E00075,C0015,P0405,2025-10-01,195.25,348
U000857,E00075,C0015,P0405,2025-11-01,180.36,348
U000858,E00075,C0015,P0405,2025-12-01,313.5,348
U000859,E00075,C0015,P0405,2026-01-01,205.14,348
U000860,E00075,C0015,P0405,2026-02-01,197.99,348
U000861,E00075,C0015,P0405,2026-03-01,201.05,348
U000862,E00075,C0015,P0405,2026-04-01,236.71,348
U000863,E00075,C0015,P0405,2026-05-01,239.5,348
U000864,E00075,C0015,P0405,2026-06-01,236.18,348
U000865,E00076,C0015,P0430,2025-08-01,374.35,418
U000866,E00076,C0015,P0430,2025-09-01,348.68,418
U000867,E00076,C0015,P0430,2025-10-01,308.52,418
U000868,E00076,C0015,P0430,2025-11-01,326.87,418
U000869,E00076,C0015,P0430,2025-12-01,332.13,418
U000870,E00076,C0015,P0430,2026-01-01,343.69,418
U000871,E00076,C0015,P0430,2026-02-01,411.89,418
U000872,E00076,C0015,P0430,2026-03-01,313.83,418
U000873,E00076,C0015,P0430,2026-04-01,146.07,418
U000874,E00076,C0015,P0430,2026-05-01,323.64,418
U000875,E00076,C0015,P0430,2026-06-01,281.17,418
U000876,E00077,C0016,P0210,2025-07-01,0.0,516
U000877,E00077,C0016,P0210,2025-08-01,0.0,516
U000878,E00077,C0016,P0210,2025-09-01,0.0,516
U000879,E00077,C0016,P0210,2025-10-01,0.0,516
U000880,E00077,C0016,P0210,2025-11-01,0.0,516
U000881,E00077,C0016,P0210,2025-12-01,0.0,516
U000882,E00077,C0016,P0210,2026-01-01,0.0,516
U000883,E00077,C0016,P0210,2026-02-01,0.0,516
U000884,E00077,C0016,P0210,2026-03-01,0.0,516
U000885,E00077,C0016,P0210,2026-04-01,0.0,516
U000886,E00077,C0016,P0210,2026-05-01,0.0,516
U000887,E00077,C0016,P0210,2026-06-01,0.0,516
U000888,E00078,C0016,P0139,2025-07-01,0.0,3
U000889,E00078,C0016,P0139,2025-08-01,0.0,3
U000890,E00078,C0016,P0139,2025-09-01,0.0,3
U000891,E00078,C0016,P0139,2025-10-01,0.0,3
U000892,E00078,C0016,P0139,2025-11-01,0.0,3
U000893,E00078,C0016,P0139,2025-12-01,0.0,3
U000894,E00078,C0016,P0139,2026-01-01,0.0,3
U000895,E00078,C0016,P0139,2026-02-01,0.0,3
U000896,E00078,C0016,P0139,2026-03-01,0.0,3
U000897,E00078,C0016,P0139,2026-04-01,0.0,3
U000898,E00078,C0016,P0139,2026-05-01,0.0,3
U000899,E00078,C0016,P0139,2026-06-01,0.0,3
U000900,E00079,C0016,P0326,2025-07-01,0.0,1106
U000901,E00079,C0016,P0326,2025-08-01,0.0,1106
U000902,E00079,C0016,P0326,2025-09-01,0.0,1106
U000903,E00079,C0016,P0326,2025-10-01,0.0,1106
U000904,E00079,C0016,P0326,2025-11-01,0.0,1106
U000905,E00079,C0016,P0326,2025-12-01,0.0,1106
U000906,E00079,C0016,P0326,2026-01-01,0.0,1106
U000907,E00079,C0016,P0326,2026-02-01,0.0,1106
U000908,E00079,C0016,P0326,2026-03-01,0.0,1106
U000909,E00079,C0016,P0326,2026-04-01,0.0,1106
U000910,E00079,C0016,P0326,2026-05-01,0.0,1106
U000911,E00079,C0016,P0326,2026-06-01,0.0,1106
U000912,E00080,C0016,P0423,2025-07-01,0.0,314
U000913,E00080,C0016,P0423,2025-08-01,0.0,314
U000914,E00080,C0016,P0423,2025-09-01,0.0,314
U000915,E00080,C0016,P0423,2025-10-01,0.0,314
U000916,E00080,C0016,P0423,2025-11-01,0.0,314
U000917,E00080,C0016,P0423,2025-12-01,0.0,314
U000918,E00080,C0016,P0423,2026-01-01,0.0,314
U000919,E00080,C0016,P0423,2026-02-01,0.0,314
U000920,E00080,C0016,P0423,2026-03-01,0.0,314
U000921,E00080,C0016,P0423,2026-04-01,0.0,314
U000922,E00080,C0016,P0423,2026-05-01,0.0,314
U000923,E00080,C0016,P0423,2026-06-01,0.0,314
U000924,E00081,C0016,P0296,2025-08-01,0.0,466
U000925,E00081,C0016,P0296,2025-09-01,0.0,466
U000926,E00081,C0016,P0296,2025-10-01,0.0,466
U000927,E00081,C0016,P0296,2025-11-01,0.0,466
U000928,E00081,C0016,P0296,2025-12-01,0.0,466
U000929,E00081,C0016,P0296,2026-01-01,0.0,466
U000930,E00081,C0016,P0296,2026-02-01,0.0,466
U000931,E00081,C0016,P0296,2026-03-01,0.0,466
