adoption_id,cust_id,entitlement_id,product_id,feature_id,month,usage_events
A0000459,C0003,E00009,P0137,F00620,2025-09-01,0
A0000460,C0003,E00009,P0137,F00620,2025-10-01,0
A0000461,C0003,E00009,P0137,F00620,2025-11-01,19628
A0000462,C0003,E00009,P0137,F00620,2025-12-01,43984
A0000463,C0003,E00009,P0137,F00620,2026-01-01,40170
A0000464,C0003,E00009,P0137,F00620,2026-02-01,37675
A0000465,C0003,E00009,P0137,F00620,2026-03-01,23678
A0000466,C0003,E00009,P0137,F00620,2026-04-01,38132
A0000467,C0003,E00009,P0137,F00620,2026-05-01,55175
A0000468,C0003,E00009,P0137,F00620,2026-06-01,19425
A0000469,C0004,E00010,P0287,F01295,2025-10-01,0
A0000470,C0004,E00010,P0287,F01295,2025-11-01,0
A0000471,C0004,E00010,P0287,F01295,2025-12-01,0
A0000472,C0004,E00010,P0287,F01295,2026-01-01,0
A0000473,C0004,E00010,P0287,F01295,2026-02-01,0
A0000474,C0004,E00010,P0287,F01295,2026-03-01,0
A0000475,C0004,E00010,P0287,F01295,2026-04-01,0
A0000476,C0004,E00010,P0287,F01295,2026-05-01,0
A0000477,C0004,E00010,P0287,F01295,2026-06-01,0
A0000478,C0004,E00010,P0287,F01296,2025-10-01,0
A0000479,C0004,E00010,P0287,F01296,2025-11-01,473082
A0000480,C0004,E00010,P0287,F01296,2025-12-01,413290
A0000481,C0004,E00010,P0287,F01296,2026-01-01,470388
A0000482,C0004,E00010,P0287,F01296,2026-02-01,608303
A0000483,C0004,E00010,P0287,F01296,2026-03-01,611327
A0000484,C0004,E00010,P0287,F01296,2026-04-01,584846
A0000485,C0004,E00010,P0287,F01296,2026-05-01,381653
A0000486,C0004,E00010,P0287,F01296,2026-06-01,307257
A0000487,C0004,E00010,P0287,F01297,2025-10-01,0
A0000488,C0004,E00010,P0287,F01297,2025-11-01,0
A0000489,C0004,E00010,P0287,F01297,2025-12-01,0
A0000490,C0004,E00010,P0287,F01297,2026-01-01,0
A0000491,C0004,E00010,P0287,F01297,2026-02-01,0
A0000492,C0004,E00010,P0287,F01297,2026-03-01,0
A0000493,C0004,E00010,P0287,F01297,2026-04-01,80039
A0000494,C0004,E00010,P0287,F01297,2026-05-01,41260
A0000495,C0004,E00010,P0287,F01297,2026-06-01,61741
A0000496,C0004,E00010,P0287,F01298,2025-10-01,0
A0000497,C0004,E00010,P0287,F01298,2025-11-01,0
A0000498,C0004,E00010,P0287,F01298,2025-12-01,0
A0000499,C0004,E00010,P0287,F01298,2026-01-01,0
A0000500,C0004,E00010,P0287,F01298,2026-02-01,0
A0000501,C0004,E00010,P0287,F01298,2026-03-01,0
A0000502,C0004,E00010,P0287,F01298,2026-04-01,20041
A0000503,C0004,E00010,P0287,F01298,2026-05-01,7279
A0000504,C0004,E00010,P0287,F01298,2026-06-01,8725
A0000505,C0004,E00010,P0287,F01299,2025-10-01,0
A0000506,C0004,E00010,P0287,F01299,2025-11-01,0
A0000507,C0004,E00010,P0287,F01299,2025-12-01,0
A0000508,C0004,E00010,P0287,F01299,2026-01-01,0
A0000509,C0004,E00010,P0287,F01299,2026-02-01,0
A0000510,C0004,E00010,P0287,F01299,2026-03-01,0
A0000511,C0004,E00010,P0287,F01299,2026-04-01,0
A0000512,C0004,E00010,P0287,F01299,2026-05-01,0
A0000513,C0004,E00010,P0287,F01299,2026-06-01,0
A0000514,C0004,E00010,P0287,F01300,2025-10-01,0
A0000515,C0004,E00010,P0287,F01300,2025-11-01,0
A0000516,C0004,E00010,P0287,F01300,2025-12-01,0
A0000517,C0004,E00010,P0287,F01300,2026-01-01,238490
A0000518,C0004,E00010,P0287,F01300,2026-02-01,594846
A0000519,C0004,E00010,P0287,F01300,2026-03-01,651512
A0000520,C0004,E00010,P0287,F01300,2026-04-01,719244
A0000521,C0004,E00010,P0287,F01300,2026-05-01,790320
A0000522,C0004,E00010,P0287,F01300,2026-06-01,406176
A0000523,C0004,E00011,P0359,F01629,2025-07-01,0
A0000524,C0004,E00011,P0359,F01629,2025-08-01,0
A0000525,C0004,E00011,P0359,F01629,2025-09-01,0
A0000526,C0004,E00011,P0359,F01629,2025-10-01,0
A0000527,C0004,E00011,P0359,F01629,2025-11-01,0
A0000528,C0004,E00011,P0359,F01629,2025-12-01,0
A0000529,C0004,E00011,P0359,F01629,2026-01-01,0
A0000530,C0004,E00011,P0359,F01629,2026-02-01,0
A0000531,C0004,E00011,P0359,F01629,2026-03-01,0
A0000532,C0004,E00011,P0359,F01629,2026-04-01,0
A0000533,C0004,E00011,P0359,F01629,2026-05-01,0
A0000534,C0004,E00011,P0359,F01629,2026-06-01,0
A0000535,C0004,E00011,P0359,F01630,2025-07-01,0
A0000536,C0004,E00011,P0359,F01630,2025-08-01,0
A0000537,C0004,E00011,P0359,F01630,2025-09-01,0
A0000538,C0004,E00011,P0359,F01630,2025-10-01,0
A0000539,C0004,E00011,P0359,F01630,2025-11-01,0
A0000540,C0004,E00011,P0359,F01630,2025-12-01,0
A0000541,C0004,E00011,P0359,F01630,2026-01-01,0
A0000542,C0004,E00011,P0359,F01630,2026-02-01,0
A0000543,C0004,E00011,P0359,F01630,2026-03-01,0
A0000544,C0004,E00011,P0359,F01630,2026-04-01,0
A0000545,C0004,E00011,P0359,F01630,2026-05-01,0
A0000546,C0004,E00011,P0359,F01630,2026-06-01,0
A0000547,C0004,E00011,P0359,F01631,2025-07-01,0
A0000548,C0004,E00011,P0359,F01631,2025-08-01,0
A0000549,C0004,E00011,P0359,F01631,2025-09-01,0
A0000550,C0004,E00011,P0359,F01631,2025-10-01,0
A0000551,C0004,E00011,P0359,F01631,2025-11-01,0
A0000552,C0004,E00011,P0359,F01631,2025-12-01,0
A0000553,C0004,E00011,P0359,F01631,2026-01-01,0
A0000554,C0004,E00011,P0359,F01631,2026-02-01,0
A0000555,C0004,E00011,P0359,F01631,2026-03-01,0
A0000556,C0004,E00011,P0359,F01631,2026-04-01,0
A0000557,C0004,E00011,P0359,F01631,2026-05-01,0
A0000558,C0004,E00011,P0359,F01631,2026-06-01,0
A0000559,C0004,E00011,P0359,F01632,2025-07-01,0
A0000560,C0004,E00011,P0359,F01632,2025-08-01,0
A0000561,C0004,E00011,P0359,F01632,2025-09-01,0
A0000562,C0004,E00011,P0359,F01632,2025-10-01,0
A0000563,C0004,E00011,P0359,F01632,2025-11-01,0
A0000564,C0004,E00011,P0359,F01632,2025-12-01,0
A0000565,C0004,E00011,P0359,F01632,2026-01-01,0
A0000566,C0004,E00011,P0359,F01632,2026-02-01,0
A0000567,C0004,E00011,P0359,F01632,2026-03-01,870583
A0000568,C0004,E00011,P0359,F01632,2026-04-01,1400281
A0000569,C0004,E00011,P0359,F01632,2026-05-01,1201839
A0000570,C0004,E00011,P0359,F01632,2026-06-01,888141
A0000571,C0004,E00012,P0443,F01999,2025-07-01,0
A0000572,C0004,E00012,P0443,F01999,2025-08-01,0
A0000573,C0004,E00012,P0443,F01999,2025-09-01,0
A0000574,C0004,E00012,P0443,F01999,2025-10-01,0
A0000575,C0004,E00012,P0443,F01999,2025-11-01,0
A0000576,C0004,E00012,P0443,F01999,2025-12-01,38503
A0000577,C0004,E00012,P0443,F01999,2026-01-01,39455
A0000578,C0004,E00012,P0443,F01999,2026-02-01,37701
A0000579,C0004,E00012,P0443,F01999,2026-03-01,17177
A0000580,C0004,E00012,P0443,F01999,2026-04-01,24604
A0000581,C0004,E00012,P0443,F01999,2026-05-01,15852
A0000582,C0004,E00012,P0443,F01999,2026-06-01,32664
A0000583,C0004,E00012,P0443,F02000,2025-07-01,0
A0000584,C0004,E00012,P0443,F02000,2025-08-01,0
A0000585,C0004,E00012,P0443,F02000,2025-09-01,0
A0000586,C0004,E00012,P0443,F02000,2025-10-01,0
A0000587,C0004,E00012,P0443,F02000,2025-11-01,0
A0000588,C0004,E00012,P0443,F02000,2025-12-01,0
A0000589,C0004,E00012,P0443,F02000,2026-01-01,0
A0000590,C0004,E00012,P0443,F02000,2026-02-01,0
A0000591,C0004,E00012,P0443,F02000,2026-03-01,0
A0000592,C0004,E00012,P0443,F02000,2026-04-01,0
A0000593,C0004,E00012,P0443,F02000,2026-05-01,0
A0000594,C0004,E00012,P0443,F02000,2026-06-01,0
A0000595,C0004,E00012,P0443,F02001,2025-07-01,0
A0000596,C0004,E00012,P0443,F02001,2025-08-01,0
A0000597,C0004,E00012,P0443,F02001,2025-09-01,0
A0000598,C0004,E00012,P0443,F02001,2025-10-01,0
A0000599,C0004,E00012,P0443,F02001,2025-11-01,0
A0000600,C0004,E00012,P0443,F02001,2025-12-01,0
A0000601,C0004,E00012,P0443,F02001,2026-01-01,44863
A0000602,C0004,E00012,P0443,F02001,2026-02-01,18124
A0000603,C0004,E00012,P0443,F02001,2026-03-01,24086
A0000604,C0004,E00012,P0443,F02001,2026-04-01,27022
A0000605,C0004,E00012,P0443,F02001,2026-05-01,36751
A0000606,C0004,E00012,P0443,F02001,2026-06-01,56469
A0000607,C0004,E00012,P0443,F02002,2025-07-01,0
A0000608,C0004,E00012,P0443,F02002,2025-08-01,0
A0000609,C0004,E00012,P0443,F02002,2025-09-01,0
A0000610,C0004,E00012,P0443,F02002,2025-10-01,0
A0000611,C0004,E00012,P0443,F02002,2025-11-01,0
A0000612,C0004,E00012,P0443,F02002,2025-12-01,0
A0000613,C0004,E00012,P0443,F02002,2026-01-01,0
A0000614,C0004,E00012,P0443,F02002,2026-02-01,0
A0000615,C0004,E00012,P0443,F02002,2026-03-01,0
A0000616,C0004,E00012,P0443,F02002,2026-04-01,0
A0000617,C0004,E00012,P0443,F02002,2026-05-01,0
A0000618,C0004,E00012,P0443,F02002,2026-06-01,0
A0000619,C0004,E00012,P0443,F02003,2025-07-01,0
A0000620,C0004,E00012,P0443,F02003,2025-08-01,0
A0000621,C0004,E00012,P0443,F02003,2025-09-01,61750
A0000622,C0004,E00012,P0443,F02003,2025-10-01,107359
A0000623,C0004,E00012,P0443,F02003,2025-11-01,37787
A0000624,C0004,E00012,P0443,F02003,2025-12-01,105861
A0000625,C0004,E00012,P0443,F02003,2026-01-01,41000
A0000626,C0004,E00012,P0443,F02003,2026-02-01,99895
A0000627,C0004,E00012,P0443,F02003,2026-03-01,95144
A0000628,C0004,E00012,P0443,F02003,2026-04-01,99547
A0000629,C0004,E00012,P0443,F02003,2026-05-01,100346
A0000630,C0004,E00012,P0443,F02003,2026-06-01,43345
A0000631,C0004,E00012,P0443,F02004,2025-07-01,0
A0000632,C0004,E00012,P0443,F02004,2025-08-01,0
A0000633,C0004,E00012,P0443,F02004,2025-09-01,0
A0000634,C0004,E00012,P0443,F02004,2025-10-01,0
A0000635,C0004,E00012,P0443,F02004,2025-11-01,0
A0000636,C0004,E00012,P0443,F02004,2025-12-01,0
A0000637,C0004,E00012,P0443,F02004,2026-01-01,0
A0000638,C0004,E00012,P0443,F02004,2026-02-01,0
A0000639,C0004,E00012,P0443,F02004,2026-03-01,0
A0000640,C0004,E00012,P0443,F02004,2026-04-01,0
A0000641,C0004,E00012,P0443,F02004,2026-05-01,0
A0000642,C0004,E00012,P0443,F02004,2026-06-01,0
A0000643,C0004,E00013,P0086,F00396,2025-07-01,0
A0000644,C0004,E00013,P0086,F00396,2025-08-01,0
A0000645,C0004,E00013,P0086,F00396,2025-09-01,0
A0000646,C0004,E00013,P0086,F00396,2025-10-01,0
A0000647,C0004,E00013,P0086,F00396,2025-11-01,0
A0000648,C0004,E00013,P0086,F00396,2025-12-01,0
A0000649,C0004,E00013,P0086,F00396,2026-01-01,0
A0000650,C0004,E00013,P0086,F00396,2026-02-01,0
A0000651,C0004,E00013,P0086,F00396,2026-03-01,0
A0000652,C0004,E00013,P0086,F00396,2026-04-01,0
A0000653,C0004,E00013,P0086,F00396,2026-05-01,0
A0000654,C0004,E00013,P0086,F00396,2026-06-01,0
A0000655,C0004,E00013,P0086,F00397,2025-07-01,81997
A0000656,C0004,E00013,P0086,F00397,2025-08-01,45321
A0000657,C0004,E00013,P0086,F00397,2025-09-01,89538
A0000658,C0004,E00013,P0086,F00397,2025-10-01,46618
A0000659,C0004,E00013,P0086,F00397,2025-11-01,27109
A0000660,C0004,E00013,P0086,F00397,2025-12-01,67954
A0000661,C0004,E00013,P0086,F00397,2026-01-01,90817
A0000662,C0004,E00013,P0086,F00397,2026-02-01,79124
A0000663,C0004,E00013,P0086,F00397,2026-03-01,103138
A0000664,C0004,E00013,P0086,F00397,2026-04-01,34945
A0000665,C0004,E00013,P0086,F00397,2026-05-01,51326
A0000666,C0004,E00013,P0086,F00397,2026-06-01,54169
A0000667,C0004,E00013,P0086,F00398,2025-07-01,0
A0000668,C0004,E00013,P0086,F00398,2025-08-01,0
A0000669,C0004,E00013,P0086,F00398,2025-09-01,0
A0000670,C0004,E00013,P0086,F00398,2025-10-01,210388
A0000671,C0004,E00013,P0086,F00398,2025-11-01,84042
A0000672,C0004,E00013,P0086,F00398,2025-12-01,151113
A0000673,C0004,E00013,P0086,F00398,2026-01-01,141836
A0000674,C0004,E00013,P0086,F00398,2026-02-01,113399
A0000675,C0004,E00013,P0086,F00398,2026-03-01,206496
A0000676,C0004,E00013,P0086,F00398,2026-04-01,107571
A0000677,C0004,E00013,P0086,F00398,2026-05-01,64127
A0000678,C0004,E00013,P0086,F00398,2026-06-01,207804
A0000679,C0004,E00013,P0086,F00399,2025-07-01,0
A0000680,C0004,E00013,P0086,F00399,2025-08-01,0
A0000681,C0004,E00013,P0086,F00399,2025-09-01,0
A0000682,C0004,E00013,P0086,F00399,2025-10-01,0
A0000683,C0004,E00013,P0086,F00399,2025-11-01,0
A0000684,C0004,E00013,P0086,F00399,2025-12-01,0
A0000685,C0004,E00013,P0086,F00399,2026-01-01,0
A0000686,C0004,E00013,P0086,F00399,2026-02-01,0
A0000687,C0004,E00013,P0086,F00399,2026-03-01,0
A0000688,C0004,E00013,P0086,F00399,2026-04-01,0
A0000689,C0004,E00013,P0086,F00399,2026-05-01,0
A0000690,C0004,E00013,P0086,F00399,2026-06-01,0
A0000691,C0004,E00013,P0086,F00400,2025-07-01,0
A0000692,C0004,E00013,P0086,F00400,2025-08-01,2327140
A0000693,C0004,E00013,P0086,F00400,2025-09-01,1763640
A0000694,C0004,E00013,P0086,F00400,2025-10-01,2200614
A0000695,C0004,E00013,P0086,F00400,2025-11-01,1799987
A0000696,C0004,E00013,P0086,F00400,2025-12-01,2028088
A0000697,C0004,E00013,P0086,F00400,2026-01-01,1318119
A0000698,C0004,E00013,P0086,F00400,2026-02-01,925726
A0000699,C0004,E00013,P0086,F00400,2026-03-01,2465997
A0000700,C0004,E00013,P0086,F00400,2026-04-01,2458207
A0000701,C0004,E00013,P0086,F00400,2026-05-01,1415681
A0000702,C0004,E00013,P0086,F00400,2026-06-01,3536376
A0000703,C0004,E00014,P0334,F01512,2025-09-01,16466
A0000704,C0004,E00014,P0334,F01512,2025-10-01,19560
A0000705,C0004,E00014,P0334,F01512,2025-11-01,19173
A0000706,C0004,E00014,P0334,F01512,2025-12-01,17803
A0000707,C0004,E00014,P0334,F01512,2026-01-01,42381
A0000708,C0004,E00014,P0334,F01512,2026-02-01,18954
A0000709,C0004,E00014,P0334,F01512,2026-03-01,26484
A0000710,C0004,E00014,P0334,F01512,2026-04-01,34990
A0000711,C0004,E00014,P0334,F01512,2026-05-01,20847
A0000712,C0004,E00014,P0334,F01512,2026-06-01,10396
A0000713,C0004,E00014,P0334,F01513,2025-09-01,0
A0000714,C0004,E00014,P0334,F01513,2025-10-01,0
A0000715,C0004,E00014,P0334,F01513,2025-11-01,0
A0000716,C0004,E00014,P0334,F01513,2025-12-01,0
A0000717,C0004,E00014,P0334,F01513,2026-01-01,0
A0000718,C0004,E00014,P0334,F01513,2026-02-01,0
A0000719,C0004,E00014,P0334,F01513,2026-03-01,0
A0000720,C0004,E00014,P0334,F01513,2026-04-01,0
A0000721,C0004,E00014,P0334,F01513,2026-05-01,0
A0000722,C0004,E00014,P0334,F01513,2026-06-01,0
A0000723,C0004,E00014,P0334,F01514,2025-09-01,0
A0000724,C0004,E00014,P0334,F01514,2025-10-01,0
A0000725,C0004,E00014,P0334,F01514,2025-11-01,0
A0000726,C0004,E00014,P0334,F01514,2025-12-01,0
A0000727,C0004,E00014,P0334,F01514,2026-01-01,0
A0000728,C0004,E00014,P0334,F01514,2026-02-01,0
A0000729,C0004,E00014,P0334,F01514,2026-03-01,0
A0000730,C0004,E00014,P0334,F01514,2026-04-01,0
A0000731,C0004,E00014,P0334,F01514,2026-05-01,0
A0000732,C0004,E00014,P0334,F01514,2026-06-01,0
A0000733,C0004,E00014,P0334,F01515,2025-09-01,0
A0000734,C0004,E00014,P0334,F01515,2025-10-01,0
A0000735,C0004,E00014,P0334,F01515,2025-11-01,0
A0000736,C0004,E00014,P0334,F01515,2025-12-01,0
A0000737,C0004,E00014,P0334,F01515,2026-01-01,0
A0000738,C0004,E00014,P0334,F01515,2026-02-01,0
A0000739,C0004,E00014,P0334,F01515,2026-03-01,0
A0000740,C0004,E00014,P0334,F01515,2026-04-01,0
A0000741,C0004,E00014,P0334,F01515,2026-05-01,0
A0000742,C0004,E00014,P0334,F01515,2026-06-01,0
A0000743,C0004,E00014,P0334,F01516,2025-09-01,0
A0000744,C0004,E00014,P0334,F01516,2025-10-01,0
A0000745,C0004,E00014,P0334,F01516,2025-11-01,90659
A0000746,C0004,E00014,P0334,F01516,2025-12-01,58176
A0000747,C0004,E00014,P0334,F01516,2026-01-01,59130
A0000748,C0004,E00014,P0334,F01516,2026-02-01,84791
A0000749,C0004,E00014,P0334,F01516,2026-03-01,62861
A0000750,C0004,E00014,P0334,F01516,2026-04-01,44604
A0000751,C0004,E00014,P0334,F01516,2026-05-01,102581
A0000752,C0004,E00014,P0334,F01516,2026-06-01,72728
A0000753,C0004,E00014,P0334,F01517,2025-09-01,0
A0000754,C0004,E00014,P0334,F01517,2025-10-01,0
A0000755,C0004,E00014,P0334,F01517,2025-11-01,0
A0000756,C0004,E00014,P0334,F01517,2025-12-01,0
A0000757,C0004,E00014,P0334,F01517,2026-01-01,0
A0000758,C0004,E00014,P0334,F01517,2026-02-01,0
A0000759,C0004,E00014,P0334,F01517,2026-03-01,0
A0000760,C0004,E00014,P0334,F01517,2026-04-01,0
A0000761,C0004,E00014,P0334,F01517,2026-05-01,0
A0000762,C0004,E00014,P0334,F01517,2026-06-01,0
A0000763,C0004,E00015,P0114,F00518,2025-10-01,0
A0000764,C0004,E00015,P0114,F00518,2025-11-01,0
A0000765,C0004,E00015,P0114,F00518,2025-12-01,0
A0000766,C0004,E00015,P0114,F00518,2026-01-01,0
A0000767,C0004,E00015,P0114,F00518,2026-02-01,0
A0000768,C0004,E00015,P0114,F00518,2026-03-01,0
A0000769,C0004,E00015,P0114,F00518,2026-04-01,0
A0000770,C0004,E00015,P0114,F00518,2026-05-01,0
A0000771,C0004,E00015,P0114,F00518,2026-06-01,0
A0000772,C0004,E00015,P0114,F00519,2025-10-01,484170
A0000773,C0004,E00015,P0114,F00519,2025-11-01,214476
A0000774,C0004,E00015,P0114,F00519,2025-12-01,604881
A0000775,C0004,E00015,P0114,F00519,2026-01-01,269755
A0000776,C0004,E00015,P0114,F00519,2026-02-01,291944
A0000777,C0004,E00015,P0114,F00519,2026-03-01,548741
A0000778,C0004,E00015,P0114,F00519,2026-04-01,528384
A0000779,C0004,E00015,P0114,F00519,2026-05-01,191635
A0000780,C0004,E00015,P0114,F00519,2026-06-01,285392
A0000781,C0004,E00015,P0114,F00520,2025-10-01,0
A0000782,C0004,E00015,P0114,F00520,2025-11-01,0
A0000783,C0004,E00015,P0114,F00520,2025-12-01,0
A0000784,C0004,E00015,P0114,F00520,2026-01-01,0
A0000785,C0004,E00015,P0114,F00520,2026-02-01,0
A0000786,C0004,E00015,P0114,F00520,2026-03-01,0
A0000787,C0004,E00015,P0114,F00520,2026-04-01,0
A0000788,C0004,E00015,P0114,F00520,2026-05-01,0
A0000789,C0004,E00015,P0114,F00520,2026-06-01,0
A0000790,C0004,E00015,P0114,F00521,2025-10-01,0
A0000791,C0004,E00015,P0114,F00521,2025-11-01,0
A0000792,C0004,E00015,P0114,F00521,2025-12-01,0
A0000793,C0004,E00015,P0114,F00521,2026-01-01,0
A0000794,C0004,E00015,P0114,F00521,2026-02-01,0
A0000795,C0004,E00015,P0114,F00521,2026-03-01,0
A0000796,C0004,E00015,P0114,F00521,2026-04-01,0
A0000797,C0004,E00015,P0114,F00521,2026-05-01,0
A0000798,C0004,E00015,P0114,F00521,2026-06-01,0
A0000799,C0004,E00016,P0401,F01812,2025-07-01,0
A0000800,C0004,E00016,P0401,F01812,2025-08-01,0
A0000801,C0004,E00016,P0401,F01812,2025-09-01,0
A0000802,C0004,E00016,P0401,F01812,2025-10-01,0
A0000803,C0004,E00016,P0401,F01812,2025-11-01,0
A0000804,C0004,E00016,P0401,F01812,2025-12-01,0
A0000805,C0004,E00016,P0401,F01812,2026-01-01,0
A0000806,C0004,E00016,P0401,F01812,2026-02-01,0
A0000807,C0004,E00016,P0401,F01812,2026-03-01,0
A0000808,C0004,E00016,P0401,F01812,2026-04-01,0
A0000809,C0004,E00016,P0401,F01812,2026-05-01,0
A0000810,C0004,E00016,P0401,F01812,2026-06-01,0
A0000811,C0004,E00016,P0401,F01813,2025-07-01,0
A0000812,C0004,E00016,P0401,F01813,2025-08-01,0
A0000813,C0004,E00016,P0401,F01813,2025-09-01,0
A0000814,C0004,E00016,P0401,F01813,2025-10-01,0
A0000815,C0004,E00016,P0401,F01813,2025-11-01,0
A0000816,C0004,E00016,P0401,F01813,2025-12-01,0
A0000817,C0004,E00016,P0401,F01813,2026-01-01,0
A0000818,C0004,E00016,P0401,F01813,2026-02-01,0
A0000819,C0004,E00016,P0401,F01813,2026-03-01,0
A0000820,C0004,E00016,P0401,F01813,2026-04-01,0
A0000821,C0004,E00016,P0401,F01813,2026-05-01,773398
A0000822,C0004,E00016,P0401,F01813,2026-06-01,1661337
A0000823,C0004,E00016,P0401,F01814,2025-07-01,0
A0000824,C0004,E00016,P0401,F01814,2025-08-01,0
A0000825,C0004,E00016,P0401,F01814,2025-09-01,0
A0000826,C0004,E00016,P0401,F01814,2025-10-01,0
A0000827,C0004,E00016,P0401,F01814,2025-11-01,0
A0000828,C0004,E00016,P0401,F01814,2025-12-01,0
A0000829,C0004,E00016,P0401,F01814,2026-01-01,0
A0000830,C0004,E00016,P0401,F01814,2026-02-01,0
A0000831,C0004,E00016,P0401,F01814,2026-03-01,0
A0000832,C0004,E00016,P0401,F01814,2026-04-01,0
A0000833,C0004,E00016,P0401,F01814,2026-05-01,0
A0000834,C0004,E00016,P0401,F01814,2026-06-01,0
A0000835,C0004,E00016,P0401,F01815,2025-07-01,0
A0000836,C0004,E00016,P0401,F01815,2025-08-01,0
A0000837,C0004,E00016,P0401,F01815,2025-09-01,0
A0000838,C0004,E00016,P0401,F01815,2025-10-01,0
A0000839,C0004,E00016,P0401,F01815,2025-11-01,0
A0000840,C0004,E00016,P0401,F01815,2025-12-01,0
A0000841,C0004,E00016,P0401,F01815,2026-01-01,0
A0000842,C0004,E00016,P0401,F01815,2026-02-01,0
A0000843,C0004,E00016,P0401,F01815,2026-03-01,0
A0000844,C0004,E00016,P0401,F01815,2026-04-01,0
A0000845,C0004,E00016,P0401,F01815,2026-05-01,0
A0000846,C0004,E00016,P0401,F01815,2026-06-01,0
A0000847,C0004,E00016,P0401,F01816,2025-07-01,0
A0000848,C0004,E00016,P0401,F01816,2025-08-01,0
A0000849,C0004,E00016,P0401,F01816,2025-09-01,0
A0000850,C0004,E00016,P0401,F01816,2025-10-01,0
A0000851,C0004,E00016,P0401,F01816,2025-11-01,0
A0000852,C0004,E00016,P0401,F01816,2025-12-01,0
A0000853,C0004,E00016,P0401,F01816,2026-01-01,0
A0000854,C0004,E00016,P0401,F01816,2026-02-01,0
A0000855,C0004,E00016,P0401,F01816,2026-03-01,0
A0000856,C0004,E00016,P0401,F01816,2026-04-01,0
A0000857,C0004,E00016,P0401,F01816,2026-05-01,0
A0000858,C0004,E00016,P0401,F01816,2026-06-01,0
A0000859,C0005,E00017,P0139,F00625,2025-07-01,0
A0000860,C0005,E00017,P0139,F00625,2025-08-01,0
A0000861,C0005,E00017,P0139,F00625,2025-09-01,0
A0000862,C0005,E00017,P0139,F00625,2025-10-01,0
A0000863,C0005,E00017,P0139,F00625,2025-11-01,0
A0000864,C0005,E00017,P0139,F00625,2025-12-01,0
A0000865,C0005,E00017,P0139,F00625,2026-01-01,0
A0000866,C0005,E00017,P0139,F00625,2026-02-01,0
A0000867,C0005,E00017,P0139,F00625,2026-03-01,0
A0000868,C0005,E00017,P0139,F00625,2026-04-01,0
A0000869,C0005,E00017,P0139,F00625,2026-05-01,0
A0000870,C0005,E00017,P0139,F00625,2026-06-01,0
A0000871,C0005,E00017,P0139,F00626,2025-07-01,0
A0000872,C0005,E00017,P0139,F00626,2025-08-01,0
A0000873,C0005,E00017,P0139,F00626,2025-09-01,0
A0000874,C0005,E00017,P0139,F00626,2025-10-01,0
A0000875,C0005,E00017,P0139,F00626,2025-11-01,0
A0000876,C0005,E00017,P0139,F00626,2025-12-01,0
A0000877,C0005,E00017,P0139,F00626,2026-01-01,0
A0000878,C0005,E00017,P0139,F00626,2026-02-01,0
A0000879,C0005,E00017,P0139,F00626,2026-03-01,0
A0000880,C0005,E00017,P0139,F00626,2026-04-01,0
A0000881,C0005,E00017,P0139,F00626,2026-05-01,14517
A0000882,C0005,E00017,P0139,F00626,2026-06-01,9412
A0000883,C0005,E00017,P0139,F00627,2025-07-01,0
A0000884,C0005,E00017,P0139,F00627,2025-08-01,0
A0000885,C0005,E00017,P0139,F00627,2025-09-01,0
A0000886,C0005,E00017,P0139,F00627,2025-10-01,0
A0000887,C0005,E00017,P0139,F00627,2025-11-01,0
A0000888,C0005,E00017,P0139,F00627,2025-12-01,0
A0000889,C0005,E00017,P0139,F00627,2026-01-01,0
A0000890,C0005,E00017,P0139,F00627,2026-02-01,0
A0000891,C0005,E00017,P0139,F00627,2026-03-01,0
A0000892,C0005,E00017,P0139,F00627,2026-04-01,0
A0000893,C0005,E00017,P0139,F00627,2026-05-01,0
A0000894,C0005,E00017,P0139,F00627,2026-06-01,0
A0000895,C0005,E00018,P0483,F02182,2025-10-01,0
A0000896,C0005,E00018,P0483,F02182,2025-11-01,23127
A0000897,C0005,E00018,P0483,F02182,2025-12-01,23987
A0000898,C0005,E00018,P0483,F02182,2026-01-01,11441
A0000899,C0005,E00018,P0483,F02182,2026-02-01,20880
A0000900,C0005,E00018,P0483,F02182,2026-03-01,23179
A0000901,C0005,E00018,P0483,F02182,2026-04-01,9099
A0000902,C0005,E00018,P0483,F02182,2026-05-01,9572
A0000903,C0005,E00018,P0483,F02182,2026-06-01,14466
A0000904,C0005,E00018,P0483,F02183,2025-10-01,0
A0000905,C0005,E00018,P0483,F02183,2025-11-01,0
A0000906,C0005,E00018,P0483,F02183,2025-12-01,0
A0000907,C0005,E00018,P0483,F02183,2026-01-01,1162924
A0000908,C0005,E00018,P0483,F02183,2026-02-01,1224999
A0000909,C0005,E00018,P0483,F02183,2026-03-01,1845840
A0000910,C0005,E00018,P0483,F02183,2026-04-01,1665191
